Location,X_Coord_ERTS89,Y_Coord_ERTS89,Year_of_Outbreak,Lat_WGS84,Lon_WGS84
Montbrison,3857900,2518050,1630,4.064727,45.608862
Montbrison,3857900,2518050,1628,4.064727,45.608862
Montbrison,3857900,2518050,1629,4.064727,45.608862
Montefiascone,4488810,2161420,1656,12.036435,42.537986
Montefiascone,4488810,2161420,1657,12.036435,42.537986
Montélimar,3903530,2397740,1392,4.750908,44.558698
Montélimar,3903530,2397740,1530,4.750908,44.558698
Montélimar,3903530,2397740,1504,4.750908,44.558698
Montélimar,3903530,2397740,1586,4.750908,44.558698
Montélimar,3903530,2397740,1564,4.750908,44.558698
Montélimar,3903530,2397740,1503,4.750908,44.558698
Montélimar,3903530,2397740,1542,4.750908,44.558698
Montélimar,3903530,2397740,1543,4.750908,44.558698
Montemor,2737430,1738730,1580,-7.836656,37.052798
Montferrand,3657510,2286930,1483,1.818018,43.364827
Montferrand,3657510,2286930,1470,1.818018,43.364827
Montferrand,3657510,2286930,1471,1.818018,43.364827
Montferrand,3657510,2286930,1506,1.818018,43.364827
Montferrand,3657510,2286930,1472,1.818018,43.364827
Montferrand,3657510,2286930,1505,1.818018,43.364827
Montferrand,3657510,2286930,1503,1.818018,43.364827
Montferrand,3657510,2286930,1502,1.818018,43.364827
Montferrand,3657510,2286930,1480,1.818018,43.364827
Montferrand,3657510,2286930,1516,1.818018,43.364827
Montferrand,3657510,2286930,1484,1.818018,43.364827
Montilla,3027110,1736730,1649,-4.638317,37.589588
Montluçon,3752340,2609340,1472,2.607559,46.342422
Montluçon,3752340,2609340,1501,2.607559,46.342422
Montluçon,3752340,2609340,1502,2.607559,46.342422
Montpellier,3826250,2297890,1410,3.87945,43.608137
Montpellier,3826250,2297890,1629,3.87945,43.608137
Montpellier,3826250,2297890,1625,3.87945,43.608137
Montpellier,3826250,2297890,1586,3.87945,43.608137
Montpellier,3826250,2297890,1502,3.87945,43.608137
Montpellier,3826250,2297890,1498,3.87945,43.608137
Montpellier,3826250,2297890,1564,3.87945,43.608137
Montpellier,3826250,2297890,1544,3.87945,43.608137
Montpellier,3826250,2297890,1578,3.87945,43.608137
Montpellier,3826250,2297890,1579,3.87945,43.608137
Montpellier,3826250,2297890,1501,3.87945,43.608137
Montpellier,3826250,2297890,1641,3.87945,43.608137
Montpellier,3826250,2297890,1652,3.87945,43.608137
Montpellier,3826250,2297890,1497,3.87945,43.608137
Montpellier,3826250,2297890,1383,3.87945,43.608137
Montpellier,3826250,2297890,1530,3.87945,43.608137
Montpellier,3826250,2297890,1640,3.87945,43.608137
Montpellier,3826250,2297890,1397,3.87945,43.608137
Montpellier,3826250,2297890,1361,3.87945,43.608137
Montpellier,3826250,2297890,1522,3.87945,43.608137
Montpellier,3826250,2297890,1391,3.87945,43.608137
Montpellier,3826250,2297890,1384,3.87945,43.608137
Montpellier,3826250,2297890,1381,3.87945,43.608137
Montpellier,3826250,2297890,1360,3.87945,43.608137
Montpellier,3826250,2297890,1362,3.87945,43.608137
Montpellier,3826250,2297890,1496,3.87945,43.608137
Montpellier,3826250,2297890,1348,3.87945,43.608137
Montpellier,3826250,2297890,1374,3.87945,43.608137
Montpellier,3826250,2297890,1630,3.87945,43.608137
Montpellier,3826250,2297890,1348,3.87945,43.608137
Montpellier,3826250,2297890,1506,3.87945,43.608137
Montrose,3561210,3800310,1648,-2.467348,56.709261
Morella,3465370,2003950,1348,-0.097765,40.618989
Morlaix,3307150,2924800,1638,-3.827575,48.577166
Morlaix,3307150,2924800,1595,-3.827575,48.577166
Morlaix,3307150,2924800,1594,-3.827575,48.577166
Morlaix,3307150,2924800,1564,-3.827575,48.577166
Morlaix,3307150,2924800,1598,-3.827575,48.577166
Morlaix,3307150,2924800,1631,-3.827575,48.577166
Morlaix,3307150,2924800,1626,-3.827575,48.577166
Morlaix,3307150,2924800,1640,-3.827575,48.577166
Morlaix,3307150,2924800,1623,-3.827575,48.577166
Morlaix,3307150,2924800,1565,-3.827575,48.577166
Morón de la Frontera,2947030,1700130,1600,-5.451909,37.122277
Mortain,3518060,2896770,1362,-0.938583,48.64671
Mortain,3518060,2896770,1348,-0.938583,48.64671
Mortain,3518060,2896770,1348,-0.938583,48.64671
Mosbach,4258930,2915810,1666,9.145848,49.351997
Mostaganem,3420964,1488204,1740,0.090548,35.93249
Motril,3110450,1626410,1678,-3.516768,36.744691
Moulins,3810290,2628800,1630,3.33539,46.566094
Moulins,3810290,2628800,1547,3.33539,46.566094
Moulins,3810290,2628800,1502,3.33539,46.566094
Moulins,3810290,2628800,1515,3.33539,46.566094
Moulins,3810290,2628800,1516,3.33539,46.566094
Moulins,3810290,2628800,1519,3.33539,46.566094
Moulins,3810290,2628800,1546,3.33539,46.566094
Moulins,3810290,2628800,1481,3.33539,46.566094
Moulins,3810290,2628800,1503,3.33539,46.566094
Moulins,3810290,2628800,1520,3.33539,46.566094
Moulins,3810290,2628800,1482,3.33539,46.566094
Mucientes,3097240,2191430,1533,-4.762141,41.7436
Mucklestone,3491200,3384880,1604,-2.409713,52.932319
München,4438650,2781880,1649,11.580154,48.139147
München,4438650,2781880,1637,11.580154,48.139147
München,4438650,2781880,1606,11.580154,48.139147
München,4438650,2781880,1634,11.580154,48.139147
München,4438650,2781880,1462,11.580154,48.139147
München,4438650,2781880,1349,11.580154,48.139147
München,4438650,2781880,1635,11.580154,48.139147
München,4438650,2781880,1636,11.580154,48.139147
München,4438650,2781880,1646,11.580154,48.139147
München,4438650,2781880,1463,11.580154,48.139147
München,4438650,2781880,1618,11.580154,48.139147
Münster,4158040,3208720,1589,7.628569,51.964672
Münster,4158040,3208720,1588,7.628569,51.964672
Münster,4158040,3208720,1350,7.628569,51.964672
Münster,4158040,3208720,1665,7.628569,51.964672
Münster,4158040,3208720,1575,7.628569,51.964672
Münster,4158040,3208720,1383,7.628569,51.964672
Münster,4158040,3208720,1599,7.628569,51.964672
Murcia,3340020,1727490,1678,-1.129879,37.983485
Murcia,3340020,1727490,1680,-1.129879,37.983485
Murcia,3340020,1727490,1681,-1.129879,37.983485
Murcia,3340020,1727490,1558,-1.129879,37.983485
Murcia,3340020,1727490,1648,-1.129879,37.983485
Murcia,3340020,1727490,1652,-1.129879,37.983485
Murcia,3340020,1727490,1649,-1.129879,37.983485
Murcia,3340020,1727490,1650,-1.129879,37.983485
Myddle,3463800,3375920,1604,-2.788203,52.810669
Nancy,4039990,2849210,1636,6.182553,48.690747
Nancy,4039990,2849210,1637,6.182553,48.690747
Nancy,4039990,2849210,1630,6.182553,48.690747
Nancy,4039990,2849210,1631,6.182553,48.690747
Nantes,3448980,2746360,1581,-1.5568,47.216821
Nantes,3448980,2746360,1568,-1.5568,47.216821
Nantes,3448980,2746360,1546,-1.5568,47.216821
Nantes,3448980,2746360,1529,-1.5568,47.216821
Nantes,3448980,2746360,1530,-1.5568,47.216821
Nantes,3448980,2746360,1531,-1.5568,47.216821
Nantes,3448980,2746360,1532,-1.5568,47.216821
Nantes,3448980,2746360,1533,-1.5568,47.216821
Nantes,3448980,2746360,1548,-1.5568,47.216821
Nantes,3448980,2746360,1535,-1.5568,47.216821
Nantes,3448980,2746360,1470,-1.5568,47.216821
Nantes,3448980,2746360,1413,-1.5568,47.216821
Nantes,3448980,2746360,1547,-1.5568,47.216821
Nantes,3448980,2746360,1563,-1.5568,47.216821
Nantes,3448980,2746360,1523,-1.5568,47.216821
Nantes,3448980,2746360,1462,-1.5568,47.216821
Nantes,3448980,2746360,1545,-1.5568,47.216821
Nantes,3448980,2746360,1534,-1.5568,47.216821
Nantes,3448980,2746360,1569,-1.5568,47.216821
Nantes,3448980,2746360,1348,-1.5568,47.216821
Nantes,3448980,2746360,1638,-1.5568,47.216821
Nantes,3448980,2746360,1444,-1.5568,47.216821
Nantes,3448980,2746360,1641,-1.5568,47.216821
Nantes,3448980,2746360,1613,-1.5568,47.216821
Nantes,3448980,2746360,1625,-1.5568,47.216821
Nantes,3448980,2746360,1486,-1.5568,47.216821
Nantes,3448980,2746360,1484,-1.5568,47.216821
Nantes,3448980,2746360,1482,-1.5568,47.216821
Nantes,3448980,2746360,1481,-1.5568,47.216821
Nantes,3448980,2746360,1626,-1.5568,47.216821
Nantes,3448980,2746360,1639,-1.5568,47.216821
Nantes,3448980,2746360,1500,-1.5568,47.216821
Nantes,3448980,2746360,1637,-1.5568,47.216821
Nantes,3448980,2746360,1446,-1.5568,47.216821
Nantes,3448980,2746360,1485,-1.5568,47.216821
Nantes,3448980,2746360,1443,-1.5568,47.216821
Nantes,3448980,2746360,1487,-1.5568,47.216821
Nantes,3448980,2746360,1445,-1.5568,47.216821
Nantes,3448980,2746360,1488,-1.5568,47.216821
Nantes,3448980,2746360,1489,-1.5568,47.216821
Nantes,3448980,2746360,1495,-1.5568,47.216821
Nantes,3448980,2746360,1496,-1.5568,47.216821
Nantes,3448980,2746360,1497,-1.5568,47.216821
Nantes,3448980,2746360,1498,-1.5568,47.216821
Nantes,3448980,2746360,1499,-1.5568,47.216821
Nantes,3448980,2746360,1570,-1.5568,47.216821
Nantes,3448980,2746360,1632,-1.5568,47.216821
Nantes,3448980,2746360,1404,-1.5568,47.216821
Nantes,3448980,2746360,1442,-1.5568,47.216821
Nantes,3448980,2746360,1460,-1.5568,47.216821
Nantes,3448980,2746360,1464,-1.5568,47.216821
Nantes,3448980,2746360,1463,-1.5568,47.216821
Nantes,3448980,2746360,1522,-1.5568,47.216821
Nantes,3448980,2746360,1471,-1.5568,47.216821
Nantes,3448980,2746360,1472,-1.5568,47.216821
Nantes,3448980,2746360,1473,-1.5568,47.216821
Nantes,3448980,2746360,1474,-1.5568,47.216821
Nantes,3448980,2746360,1516,-1.5568,47.216821
Nantes,3448980,2746360,1640,-1.5568,47.216821
Nantes,3448980,2746360,1461,-1.5568,47.216821
Nantes,3448980,2746360,1582,-1.5568,47.216821
Nantes,3448980,2746360,1502,-1.5568,47.216821
Nantes,3448980,2746360,1595,-1.5568,47.216821
Nantes,3448980,2746360,1596,-1.5568,47.216821
Nantes,3448980,2746360,1596,-1.5568,47.216821
Nantes,3448980,2746360,1597,-1.5568,47.216821
Nantes,3448980,2746360,1601,-1.5568,47.216821
Nantes,3448980,2746360,1602,-1.5568,47.216821
Nantes,3448980,2746360,1603,-1.5568,47.216821
Nantes,3448980,2746360,1501,-1.5568,47.216821
Nantes,3448980,2746360,1631,-1.5568,47.216821
Nantes,3448980,2746360,1612,-1.5568,47.216821
Nantes,3448980,2746360,1636,-1.5568,47.216821
Nantes,3448980,2746360,1518,-1.5568,47.216821
Nantes,3448980,2746360,1546,-1.5568,47.216821
Nantua,3981470,2569890,1639,5.607176,46.151785
Nantua,3981470,2569890,1629,5.607176,46.151785
Nantwich,3486450,3400640,1604,-2.520038,53.064231
Napoli,4680990,1981400,1528,14.251614,40.840099
Napoli,4680990,1981400,1347,14.251614,40.840099
Napoli,4680990,1981400,1349,14.251614,40.840099
Napoli,4680990,1981400,1382,14.251614,40.840099
Napoli,4680990,1981400,1400,14.251614,40.840099
Napoli,4680990,1981400,1422,14.251614,40.840099
Napoli,4680990,1981400,1478,14.251614,40.840099
Napoli,4680990,1981400,1481,14.251614,40.840099
Napoli,4680990,1981400,1522,14.251614,40.840099
Napoli,4680990,1981400,1348,14.251614,40.840099
Napoli,4680990,1981400,1527,14.251614,40.840099
Napoli,4680990,1981400,1496,14.251614,40.840099
Napoli,4680990,1981400,1529,14.251614,40.840099
Napoli,4680990,1981400,1656,14.251614,40.840099
Napoli,4680990,1981400,1456,14.251614,40.840099
Napoli,4680990,1981400,1493,14.251614,40.840099
Napoli,4680990,1981400,1458,14.251614,40.840099
Napoli,4680990,1981400,1497,14.251614,40.840099
Napoli,4680990,1981400,1657,14.251614,40.840099
Napoli,4680990,1981400,1526,14.251614,40.840099
Napoli,4680990,1981400,1504,14.251614,40.840099
Narbonne,3751600,2257180,1650,3.004198,43.183544
Narbonne,3751600,2257180,1534,3.004198,43.183544
Narbonne,3751600,2257180,1631,3.004198,43.183544
Narbonne,3751600,2257180,1348,3.004198,43.183544
Narbonne,3751600,2257180,1529,3.004198,43.183544
Narbonne,3751600,2257180,1632,3.004198,43.183544
Narbonne,3751600,2257180,1628,3.004198,43.183544
Narbonne,3751600,2257180,1535,3.004198,43.183544
Narbonne,3751600,2257180,1607,3.004198,43.183544
Narbonne,3751600,2257180,1481,3.004198,43.183544
Narbonne,3751600,2257180,1348,3.004198,43.183544
Narbonne,3751600,2257180,1652,3.004198,43.183544
Narbonne,3751600,2257180,1562,3.004198,43.183544
Narbonne,3751600,2257180,1629,3.004198,43.183544
Nassington,3616080,3322240,1604,-0.433878,52.553192
Naumburg,4262670,3126560,1607,9.164601,51.247049
Naumburg,4262670,3126560,1608,9.164601,51.247049
Neckarsteinach,4236620,2922320,1635,8.837486,49.407787
Needham Market,3710350,3264670,1665,1.051954,52.153633
Nérac,3549100,2385880,1653,0.345128,44.134315
Nérac,3549100,2385880,1654,0.345128,44.134315
Nérac,3549100,2385880,1652,0.345128,44.134315
Nérac,3549100,2385880,1632,0.345128,44.134315
Nérac,3549100,2385880,1629,0.345128,44.134315
Nérac,3549100,2385880,1621,0.345128,44.134315
Nerito,4607440,2166830,1457,13.477531,42.547607
Nerito,4607440,2166830,1429,13.477531,42.547607
Nettuno,4544180,2043510,1656,12.661057,41.45759
Neuffen,4274970,2827010,1609,9.376703,48.554754
Neumarkt,4533760,3213210,1363,13.098199,51.988205
Neuss,4090100,3126040,1450,6.695337,51.198443
Neuss,4090100,3126040,1483,6.695337,51.198443
Nevers,3801170,2676620,1525,3.161604,46.987164
Nevers,3801170,2676620,1582,3.161604,46.987164
Nevers,3801170,2676620,1517,3.161604,46.987164
Nevers,3801170,2676620,1516,3.161604,46.987164
Nevers,3801170,2676620,1519,3.161604,46.987164
Nevers,3801170,2676620,1457,3.161604,46.987164
Nevers,3801170,2676620,1456,3.161604,46.987164
Nevers,3801170,2676620,1439,3.161604,46.987164
Nevers,3801170,2676620,1524,3.161604,46.987164
Nevers,3801170,2676620,1413,3.161604,46.987164
Nevers,3801170,2676620,1414,3.161604,46.987164
Nevers,3801170,2676620,1606,3.161604,46.987164
Nevers,3801170,2676620,1438,3.161604,46.987164
Nevers,3801170,2676620,1629,3.161604,46.987164
Nevers,3801170,2676620,1526,3.161604,46.987164
Nevers,3801170,2676620,1527,3.161604,46.987164
Nevers,3801170,2676620,1530,3.161604,46.987164
Nevers,3801170,2676620,1531,3.161604,46.987164
Nevers,3801170,2676620,1532,3.161604,46.987164
Nevers,3801170,2676620,1563,3.161604,46.987164
Nevers,3801170,2676620,1564,3.161604,46.987164
Nevers,3801170,2676620,1584,3.161604,46.987164
Nevers,3801170,2676620,1607,3.161604,46.987164
Nevers,3801170,2676620,1521,3.161604,46.987164
Nevers,3801170,2676620,1628,3.161604,46.987164
Nevers,3801170,2676620,1627,3.161604,46.987164
Nevers,3801170,2676620,1583,3.161604,46.987164
Nevers,3801170,2676620,1412,3.161604,46.987164
Nevers,3801170,2676620,1518,3.161604,46.987164
Nevers,3801170,2676620,1498,3.161604,46.987164
Nevers,3801170,2676620,1522,3.161604,46.987164
Newbattle,3507860,3716390,1597,-3.069042,55.883987
Newcastle,3435190,3338470,1597,-3.106292,52.434695
Newcastle,3435190,3338470,1543,-3.106292,52.434695
Newcastle,3435190,3338470,1544,-3.106292,52.434695
Newcastle,3435190,3338470,1545,-3.106292,52.434695
Newcastle,3435190,3338470,1576,-3.106292,52.434695
Newcastle,3435190,3338470,1579,-3.106292,52.434695
Newcastle,3435190,3338470,1647,-3.106292,52.434695
Newcastle,3435190,3338470,1610,-3.106292,52.434695
Newcastle,3435190,3338470,1350,-3.106292,52.434695
Newcastle,3435190,3338470,1609,-3.106292,52.434695
Newcastle,3435190,3338470,1598,-3.106292,52.434695
Newcastle,3435190,3338470,1645,-3.106292,52.434695
Newcastle,3435190,3338470,1644,-3.106292,52.434695
Newcastle,3435190,3338470,1538,-3.106292,52.434695
Newcastle,3435190,3338470,1570,-3.106292,52.434695
Newcastle,3435190,3338470,1625,-3.106292,52.434695
Newcastle,3435190,3338470,1603,-3.106292,52.434695
Newcastle,3435190,3338470,1636,-3.106292,52.434695
Newcastle,3435190,3338470,1635,-3.106292,52.434695
Newcastle,3435190,3338470,1604,-3.106292,52.434695
Newcastle,3435190,3338470,1626,-3.106292,52.434695
Newcastle upon Tyne,3580870,3601140,1665,-1.612979,54.977877
Newcastle upon Tyne,3580870,3601140,1588,-1.612979,54.977877
Newcastle upon Tyne,3580870,3601140,1478,-1.612979,54.977877
Newcastle upon Tyne,3580870,3601140,1589,-1.612979,54.977877
Newhaven,3622340,3123700,1563,0.055544,50.79665
Newport,3526750,3126760,1665,-1.293186,50.699474
Newport,3526750,3126760,1597,-1.293186,50.699474
Newton Reigny,3499480,3581240,1597,-2.809785,54.678737
Newton Reigny,3499480,3581240,1598,-2.809785,54.678737
Nice,4100160,2292280,1405,7.266266,43.703396
Nice,4100160,2292280,1578,7.266266,43.703396
Nice,4100160,2292280,1579,7.266266,43.703396
Nice,4100160,2292280,1609,7.266266,43.703396
Nice,4100160,2292280,1620,7.266266,43.703396
Nice,4100160,2292280,1467,7.266266,43.703396
Nice,4100160,2292280,1631,7.266266,43.703396
Nice,4100160,2292280,1406,7.266266,43.703396
Nice,4100160,2292280,1630,7.266266,43.703396
Nidzica,5012320,3411010,1549,20.423994,53.358896
Niebla,2844840,1748810,1410,-6.679155,37.360089
Nîmes,3866860,2319890,1348,4.360912,43.834637
Nîmes,3866860,2319890,1451,4.360912,43.834637
Nîmes,3866860,2319890,1482,4.360912,43.834637
Nîmes,3866860,2319890,1649,4.360912,43.834637
Nîmes,3866860,2319890,1628,4.360912,43.834637
Nîmes,3866860,2319890,1608,4.360912,43.834637
Nîmes,3866860,2319890,1490,4.360912,43.834637
Nîmes,3866860,2319890,1543,4.360912,43.834637
Nîmes,3866860,2319890,1629,4.360912,43.834637
Nîmes,3866860,2319890,1360,4.360912,43.834637
Nîmes,3866860,2319890,1522,4.360912,43.834637
Nîmes,3866860,2319890,1465,4.360912,43.834637
Nîmes,3866860,2319890,1361,4.360912,43.834637
Nîmes,3866860,2319890,1450,4.360912,43.834637
Nîmes,3866860,2319890,1452,4.360912,43.834637
Nîmes,3866860,2319890,1455,4.360912,43.834637
Nîmes,3866860,2319890,1527,4.360912,43.834637
Nîmes,3866860,2319890,1459,4.360912,43.834637
Nîmes,3866860,2319890,1506,4.360912,43.834637
Nîmes,3866860,2319890,1507,4.360912,43.834637
Nîmes,3866860,2319890,1530,4.360912,43.834637
Nîmes,3866860,2319890,1521,4.360912,43.834637
Nîmes,3866860,2319890,1533,4.360912,43.834637
Nîmes,3866860,2319890,1374,4.360912,43.834637
Nîmes,3866860,2319890,1518,4.360912,43.834637
Nîmes,3866860,2319890,1516,4.360912,43.834637
Nîmes,3866860,2319890,1458,4.360912,43.834637
Nîmes,3866860,2319890,1501,4.360912,43.834637
Nîmes,3866860,2319890,1531,4.360912,43.834637
Nîmes,3866860,2319890,1532,4.360912,43.834637
Nîmes,3866860,2319890,1534,4.360912,43.834637
Nîmes,3866860,2319890,1545,4.360912,43.834637
Nîmes,3866860,2319890,1564,4.360912,43.834637
Nîmes,3866860,2319890,1579,4.360912,43.834637
Nîmes,3866860,2319890,1348,4.360912,43.834637
Nîmes,3866860,2319890,1625,4.360912,43.834637
Nîmes,3866860,2319890,1494,4.360912,43.834637
Nîmes,3866860,2319890,1640,4.360912,43.834637
Nîmes,3866860,2319890,1502,4.360912,43.834637
Nîmes,3866860,2319890,1589,4.360912,43.834637
Nîmes,3866860,2319890,1542,4.360912,43.834637
Niort,3517800,2635610,1603,-0.457541,46.32383
Niort,3517800,2635610,1453,-0.457541,46.32383
Niort,3517800,2635610,1454,-0.457541,46.32383
Nisbet,3534590,3670830,1637,-2.518426,55.524592
Nogent-sur-Seine,3840940,2841080,1622,3.497946,48.492582
Nogent-sur-Seine,3840940,2841080,1623,3.497946,48.492582
Nogent-sur-Seine,3840940,2841080,1581,3.497946,48.492582
Nogent-sur-Seine,3840940,2841080,1624,3.497946,48.492582
Noia,2789210,2380450,1568,-8.888354,42.785238
Noia,2789210,2380450,1567,-8.888354,42.785238
Noja,3230960,2362090,1815,-3.521372,43.479983
Noja,3230960,2362090,1816,-3.521372,43.479983
Norden,4135800,3391060,1664,7.202416,53.59499
Nordhausen,4376100,3155060,1398,10.793564,51.503523
